tmdb_id,title,release_date,release_year,release_month,genres,primary_genre,cast_names,cast_ids,budget,revenue,runtime,popularity,vote_average,vote_count,budget_log,revenue_log,budget_norm,revenue_norm
24438,Did You Hear About the Morgans?,2009-12-17,2009,12,Comedy|Drama|Romance,Comedy,Hugh Grant|Sarah Jessica Parker|Sam Elliott|Mary Steenburgen|Elisabeth Moss,3291|520|16431|2453|32798,58000000.0,85280250.0,103,1.4345,5.378,1023,7.930029900627266,8.097450373333478,0.10002083767451553,0.02916688445284282
57212,War Horse,2011-12-25,2011,12,War|History|Adventure,War,Jeremy Irvine|Peter Mullan|Emily Watson|Niels Arestrup|David Thewlis,225692|3064|1639|17498|11207,66000000.0,177584879.0,146,5.0927,7.302,3646,7.965583683903079,8.395445733377821,0.11669097728693478,0.06073804312438614
57214,Project X,2012-03-01,2012,3,Comedy,Comedy,Thomas Mann|Oliver Cooper|Jonathan Daniel Brown|Dax Flame|Kirby Bliss Blanton,1142720|225694|225695|996700|131771,12000000.0,102731865.0,88,7.6546,6.884,6743,7.21623857782846,8.14876249387585,0.004167534903104814,0.03513589935717319
417678,"Everything, Everything",2017-05-18,2017,5,Drama|Romance,Drama,Amandla Stenberg|Nick Robinson|Anika Noni Rose|Ana de la Reguera|Taylor Hickson,561869|1108907|15563|57409|1493223,10000000.0,61621140.0,96,3.3013,7.239,3743,7.108685892307305,7.898415620020315,0.0,0.021074706152256213
450465,Glass,2019-01-16,2019,1,Thriller|Drama|Science Fiction,Thriller,James McAvoy|Bruce Willis|Samuel L. Jackson|Sarah Paulson|Anya Taylor-Joy,5530|62|2231|34490|1397778,20000000.0,246999039.0,129,6.9133,6.664,9013,7.391328477377663,8.482993740839799,0.02083767451552407,0.08447992349543335
24546,Into the Sun,2005-11-26,2005,11,Action|Adventure|Thriller,Action,Steven Seagal|Matthew Davis|Takao Osawa|Namihiko Ohmura|Daisuke Honda,23880|56045|45999|1206860|552509,15000000.0,175563.0,97,1.7914,4.5,165,7.383418217754459,5.451760346379582,0.010418837257762034,5.833804430863855e-05
122857,Universal Soldier: Day of Reckoning,2012-10-04,2012,10,Action|Science Fiction|Thriller,Action,Jean-Claude Van Damme|Scott Adkins|Dolph Lundgren|Andrei Arlovski|Mariah Bonner,15111|78110|16644|78552|585673,11500000.0,113706000.0,114,1.9831,5.6,476,7.197755154919363,8.192840702492004,0.0031256511773286103,0.03888940729194791
122906,About Time,2013-09-04,2013,9,Drama|Romance|Fantasy,Drama,Domhnall Gleeson|Rachel McAdams|Bill Nighy|Tom Hollander|Margot Robbie,93210|53714|2440|2441|234352,12000000.0,87100449.0,123,8.4124,7.907,9175,7.209854542965681,8.07069367702317,0.004167534903104814,0.029789451187202203
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,2014,12,Action|Adventure|Fantasy,Action,Ian McKellen|Martin Freeman|Richard Armitage|Orlando Bloom|Evangeline Lilly,1327|7060|30315|114|19034,250000000.0,956019788.0,144,16.5282,7.332,15244,8.52177095583039,9.104297828981029,0.5001041883725776,0.32698787581162203
417859,Puss in Boots,2011-10-27,2011,10,Animation|Family|Fantasy|Adventure|Comedy,Animation,Antonio Banderas|Salma Hayek Pinault|Zach Galifianakis|Billy Bob Thornton|Amy Sedaris,3131|3136|58225|879|12110,130000000.0,554987477.0,90,5.8236,6.594,4508,8.259983102693141,8.890322933747068,0.2500520941862888,0.18982189767853505
647245,Reagan,2024-08-29,2024,8,History|Drama,History,Dennis Quaid|Penelope Ann Miller|Jon Voight|Kevin Dillon|Olek Krupa,6065|14698|10127|6863|53573,25000000.0,30107173.0,141,3.3676,6.3,110,7.397934484411094,7.478664453300761,0.0312565117732861,0.010295913546667819
417870,Girls Trip,2017-07-21,2017,7,Comedy|Romance|Adventure,Comedy,Regina Hall|Queen Latifah|Jada Pinkett Smith|Tiffany Haddish|Larenz Tate,35705|15758|9575|1230868|18291,19000000.0,140376621.0,122,4.0705,6.813,1562,7.3874395003789015,8.255980679109369,0.01875390706397166,0.04801161943430532
614479,Insidious: The Red Door,2023-07-05,2023,7,Horror|Thriller,Horror,Rose Byrne|Ty Simpkins|Patrick Wilson|Lin Shaye|Sinclair Daniel,9827|17181|17178|7401|3704264,16000000.0,189086877.0,107,4.6043,6.5,1936,7.218276741974084,8.290818139752021,0.012502604709314441,0.06467209722147561
385103,Scoob!,2020-07-08,2020,7,Animation|Comedy|Family|Mystery,Animation,Will Forte|Frank Welker|Mark Wahlberg|Jason Isaacs|Ken Jeong,62831|15831|13240|11355|83586,90000000.0,28600000.0,94,4.2377,7.0,1796,8.03930744414448,7.541430971967786,0.16670139612419255,0.00978041179508756
57431,The Sitter,2011-12-09,2011,12,Comedy,Comedy,Jonah Hill|Landry Bender|Max Records|Kevin Hernandez|Ari Graynor,21007|999325|80576|999329|71552,25000000.0,34942188.0,81,3.0158,5.584,1006,7.5439797619224045,7.689389848824508,0.0312565117732861,0.01194964453933875
24664,Bamboozled,2000-10-06,2000,10,Comedy|Drama,Comedy,Damon Wayans|Savion Glover|Jada Pinkett Smith|Tommy Davidson|Michael Rapaport,22675|80623|9575|88059|4688,10000000.0,2463650.0,136,1.977,6.263,154,7.2619960525512575,6.653575046566155,0.0,0.0008409375576146888
385128,F9,2021-05-19,2021,5,Action|Adventure|Crime,Action,Vin Diesel|Michelle Rodriguez|Tyrese Gibson|Ludacris|John Cena,12835|17647|8169|8171|56446,200000000.0,726229501.0,143,5.9667,7.011,7649,8.366250195080042,8.926294086992247,0.39591581579495727,0.24839219008434962
614560,Mank,2020-11-13,2020,11,Drama|History,Drama,Gary Oldman|Amanda Seyfried|Lily Collins|Arliss Howard|Tom Pelphrey,64|71070|112561|3229|207442,25000000.0,122252.0,132,2.6649,6.676,1766,7.483004937823206,5.17231973025903,0.0312565117732861,4.0103963762811905e-05
254128,San Andreas,2015-05-27,2015,5,Action|Drama|Thriller,Action,Dwayne Johnson|Alexandra Daddario|Carla Gugino|Ioan Gruffudd|Archie Panjabi,18918|109513|17832|65524|128645,110000000.0,473990832.0,114,4.8015,6.244,8954,8.164673544144803,8.799050801148695,0.20837674515524068,0.16211843406180068
549053,Last Christmas,2019-11-07,2019,11,Comedy|Drama|Romance,Comedy,Emilia Clarke|Henry Golding|Michelle Yeoh|Emma Thompson|Lydia Leonard,1223786|1807132|1620|7056|82807,30000000.0,121600000.0,103,2.7241,7.2,2622,7.567419736433345,8.175232052704997,0.04167534903104814,0.04158940976477257
24803,Julie & Julia,2009-08-06,2009,8,Romance|Drama,Romance,Meryl Streep|Amy Adams|Stanley Tucci|Chris Messina|Linda Emond,5064|9273|2283|61659|58643,40000000.0,129500000.0,123,2.2889,6.714,2196,7.768661901708698,8.278871676427174,0.0625130235465722,0.044291464431014636
516329,Antlers,2021-10-28,2021,10,Drama|Horror|Mystery,Drama,Keri Russell|Jesse Plemons|Jeremy T. Thomas|Graham Greene|Scott Haze,41292|88124|1890584|6804|87954,17000000.0,18867659.0,99,2.8608,6.219,1219,7.295669119695113,7.340938215462832,0.014586372160866848,0.006451637439073772
156022,The Equalizer,2014-09-24,2014,9,Thriller|Action|Crime,Thriller,Denzel Washington|Marton Csokas|Chloë Grace Moretz|David Harbour|Haley Bennett,5292|20982|56734|35029|58754,55000000.0,192330738.0,132,16.8125,7.283,9849,7.864193639383764,8.407879644948075,0.09376953531985831,0.06578160225333518
582014,Promising Young Woman,2020-12-13,2020,12,Thriller|Crime|Drama,Thriller,Carey Mulligan|Bo Burnham|Alison Brie|Clancy Brown|Jennifer Coolidge,36662|115128|88029|6574|38334,10000000.0,20379604.0,114,4.7212,7.392,3653,7.085064950573692,7.3942606718392,0.0,0.0069687713684853355
319888,Eddie the Eagle,2016-02-25,2016,2,Comedy|Drama|History|Adventure,Comedy,Taron Egerton|Hugh Jackman|Christopher Walken|Ania Sowinski|Mads Sjøgård Pettersen,1303037|6968|4690|1198895|105563,23000000.0,46152411.0,106,3.3575,7.167,2267,7.479545799603673,7.78201235786844,0.02708897687018129,0.015783902180701293
57800,Ice Age: Continental Drift,2012-06-27,2012,6,Animation|Comedy|Adventure|Family,Animation,Ray Romano|John Leguizamo|Denis Leary|Seann William Scott|Josh Peck,15757|5723|5724|57599|15760,95000000.0,877244782.0,88,8.3449,6.381,8049,8.11478092623324,9.080178115224996,0.17712023338195457,0.3000442843501605
451048,Jungle Cruise,2021-07-28,2021,7,Fantasy|Adventure|Action,Fantasy,Dwayne Johnson|Emily Blunt|Edgar Ramírez|Jack Whitehall|Jesse Plemons,18918|5081|25616|212285|88124,200000000.0,220889446.0,127,4.8194,7.297,6108,8.366250195080042,8.40939516582552,0.39591581579495727,0.07554960101450536
188927,Star Trek Beyond,2016-07-07,2016,7,Action|Adventure|Science Fiction,Action,Chris Pine|Zachary Quinto|Karl Urban|Zoe Saldaña|Simon Pegg,62064|17306|1372|8691|11108,185000000.0,343471816.0,122,4.5873,6.8,7040,8.384989691989094,8.653709069438756,0.36465930402167124,0.11747672314836749
614917,King Richard,2021-11-18,2021,11,Drama|History,Drama,Will Smith|Aunjanue Ellis-Taylor|Saniyya Sidney|Demi Singleton|Jon Bernthal,2888|53923|1607523|2214765|19498,50000000.0,39400000.0,144,4.5166,7.601,2819,7.764190207489432,7.660716417352511,0.08335069806209627,0.01347435994640582
254470,Pitch Perfect 2,2015-05-07,2015,5,Comedy|Music,Comedy,Anna Kendrick|Brittany Snow|Hailee Steinfeld|Rebel Wilson|Ester Dean,84223|29221|130640|221581|1072572,29000000.0,287144079.0,115,4.8971,6.84,5496,7.58567885975546,8.581380725147907,0.03959158157949573,0.0982108213003035
254473,Brick Mansions,2014-04-22,2014,4,Action|Crime|Drama,Action,Paul Walker|David Belle|RZA|Robert Maillet|Carlo Rota,8167|62439|150|112692|54793,28000000.0,71416730.0,90,2.9269,5.9,1596,7.570988983352212,7.9776309078112195,0.03750781412794332,0.024425113705179514
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023-07-31,2023,7,Animation|Comedy|Action|Science Fiction,Animation,Micah Abbey|Shamon Brown Jr.|Nicolas Cantu|Brady Noon|Ayo Edebiri,2343267|3127719|1696351|2239159|2195140,75000000.0,180513586.0,100,5.5599,7.216,1564,7.88921801290132,8.27066664545558,0.13544488435090643,0.061739755328867885
614934,Elvis,2022-06-22,2022,6,Music|History|Drama,Music,Austin Butler|Tom Hanks|Olivia DeJonge|Helen Thomson|Richard Roxburgh,86654|31|1385063|94876|12206,85000000.0,288670284.0,159,5.7398,7.463,3834,7.96102540686423,8.4920085627978,0.1562825588664305,0.09873283260940374
516632,The Empty Man,2020-10-22,2020,10,Horror|Mystery,Horror,James Badge Dale|Marin Ireland|Sasha Frolova|Samantha Logan|Evan Jonigkeit,18473|164094|1819889|1096930|1284084,16000000.0,4796993.0,137,4.1979,6.168,984,7.289184924303565,6.766034012839431,0.012502604709314441,0.0016390160818037076
614939,Bros,2022-09-30,2022,9,Comedy|Romance,Comedy,Billy Eichner|Luke Macfarlane|Guy Branum|Miss Lawrence|Ts Madison,973651|432040|1519685|2129564|2330664,22000000.0,14781779.0,115,2.6462,6.67,560,7.374029167586623,7.201333177261709,0.025005209418628882,0.0050541347656933786
25132,Shorts,2009-08-21,2009,8,Family|Fantasy|Comedy|Adventure|Science Fiction,Family,Jimmy Bennett|Jake Short|Kat Dennings|Trevor Gagnon|Devon Gearhart,6860|93219|52852|76098|55494,40000000.0,29000000.0,89,2.1952,5.831,314,7.768661901708698,7.628999904963285,0.0625130235465722,0.009917224689580829
746036,The Fall Guy,2024-04-24,2024,4,Action|Comedy|Romance,Action,Ryan Gosling|Emily Blunt|Aaron Taylor-Johnson|Hannah Waddingham|Teresa Palmer,30614|5081|27428|1278487|20374,125000000.0,181073291.0,127,9.595,6.957,3637,8.096904495695913,8.257848876089204,0.2396332569285268,0.061931192481648766
778855,Chickenhare and the Hamster of Darkness,2022-02-16,2022,2,Animation|Adventure|Comedy|Family|Fantasy,Animation,Jordan Tartakow|Joe Ochman|Laila Berzins|Danny Fehsenfeld|Chris McCune,2452432|149684|2204537|2204541|3034407,20000000.0,10885116.0,91,2.1508,7.3,280,7.332636473250882,7.068439534405098,0.02083767451552407,0.0037213504059563167
25195,Leap Year,2010-01-08,2010,1,Romance|Comedy,Romance,Amy Adams|Matthew Goode|Adam Scott|John Lithgow|Noel O'Donovan,9273|1247|36801|12074|150584,19000000.0,32686500.0,100,3.0817,6.894,2141,7.43812714204416,7.673741956280574,0.01875390706397166,0.011178126528454417
516729,Paddington in Peru,2024-11-08,2024,11,Family|Comedy|Adventure,Family,Ben Whishaw|Hugh Bonneville|Emily Mortimer|Samuel Joslin|Madeleine Harris,17064|19923|1246|1304662|1304661,90000000.0,171458837.0,106,5.1571,6.815,666,7.954236989038825,8.234154354289211,0.16670139612419255,0.0586427392798678
844417,Marlowe,2023-02-15,2023,2,Crime,Crime,Liam Neeson|Diane Kruger|Jessica Lange|Danny Huston|Alan Cumming,3896|9824|4431|6413|10697,20000000.0,6262663.0,109,2.4016,5.706,430,7.3151867549821405,6.810915825901777,0.02083767451552407,0.002140322469483581
385687,Fast X,2023-05-17,2023,5,Action|Crime|Thriller,Action,Vin Diesel|Michelle Rodriguez|Tyrese Gibson|Ludacris|John Cena,12835|17647|8169|8171|56446,340000000.0,704709660.0,142,16.5288,7.001,6257,8.54563566770582,8.862166975684309,0.6876432590122942,0.2410317107437373
975511,The Return,2024-11-28,2024,11,History|Drama|Adventure,History,Ralph Fiennes|Juliette Binoche|Charlie Plummer|Marwan Kenzari|Claudio Santamaria,5469|1137|1440574|935235|76339,20000000.0,3300444.0,116,3.3685,6.495,415,7.301024480089037,6.518566841619915,0.02083767451552407,0.00112714808070119
123553,The Mortal Instruments: City of Bones,2013-08-21,2013,8,Fantasy|Action|Mystery,Fantasy,Lily Collins|Jamie Campbell Bower|Robert Sheehan|Kevin Zegers|Jemima West,112561|83356|118616|7431|1075355,60000000.0,95396573.0,130,4.8439,6.429,4618,7.90882453658676,8.110206058864682,0.10418837257762034,0.03262699303098989
877269,Strange World,2022-11-23,2022,11,Animation|Family|Adventure|Fantasy|Science Fiction,Animation,Jake Gyllenhaal|Dennis Quaid|Jaboukie Young-White|Gabrielle Union|Lucy Liu,131|6065|1998733|17773|140,180000000.0,73621640.0,102,3.6371,6.232,1408,8.286878987176992,7.898611970610355,0.3542404667639092,0.025179264003172396
1008409,The Bikeriders,2024-06-19,2024,6,Crime|Drama,Crime,Austin Butler|Jodie Comer|Tom Hardy|Michael Shannon|Mike Faist,86654|1388593|2524|335|1423520,40000000.0,36110860.0,116,7.9707,6.678,1106,7.602054475753018,7.557632311221628,0.0625130235465722,0.012349368036921844
320288,Dark Phoenix,2019-06-05,2019,6,Science Fiction|Action|Adventure,Science Fiction,Sophie Turner|James McAvoy|Nicholas Hoult|Tye Sheridan|Michael Fassbender,1001657|5530|3292|1034681|17288,200000000.0,252442974.0,114,6.6048,5.964,7010,8.391328472086185,8.492461765482402,0.39591581579495727,0.08634192475739139
58151,Fright Night,2011-08-18,2011,8,Horror|Comedy,Horror,Anton Yelchin|Colin Farrell|Toni Collette|David Tennant|Imogen Poots,21028|72466|3051|20049|17606,30000000.0,41002607.0,106,2.821,6.237,2089,7.62316100590154,7.758851223122979,0.04167534903104814,0.014022503202418754
353069,Mother's Day,2016-04-28,2016,4,Comedy|Drama|Romance,Comedy,Jennifer Aniston|Julia Roberts|Kate Hudson|Jason Sudeikis|Sarah Chalke,4491|1204|11661|58224|49001,25000000.0,48782670.0,118,2.7036,5.981,1309,7.515757972258118,7.806083529543361,0.0312565117732861,0.01668353554834372
353070,Going in Style,2017-04-06,2017,4,Crime|Comedy,Crime,Morgan Freeman|Michael Caine|Alan Arkin|Ann-Margret|John Ortiz,192|3895|1903|13567|40543,25000000.0,84618541.0,96,4.4712,6.7,3013,7.506625900979342,8.036151427980231,0.0312565117732861,0.028940558643837204
1106739,Juror #2,2024-10-30,2024,10,Drama|Thriller,Drama,Nicholas Hoult|Toni Collette|J.K. Simmons|Chris Messina|Gabriel Basso,3292|3051|18999|61659|222122,30000000.0,21418477.0,114,3.9293,6.884,2417,7.477115739144718,7.330783071012157,0.04167534903104814,0.0073240994238376
353081,Mission: Impossible - Fallout,2018-07-25,2018,7,Action|Adventure,Action,Tom Cruise|Henry Cavill|Ving Rhames|Simon Pegg|Rebecca Ferguson,500|73968|10182|11108|933238,178000000.0,824171374.0,147,8.724,7.448,9057,8.348602494249583,9.0142000187071,0.35007293186080435,0.28189146792740494
58224,Mr. Popper's Penguins,2011-06-17,2011,6,Comedy|Family,Comedy,Jim Carrey|Carla Gugino|Angela Lansbury|Ophelia Lovibond|Madeline Carroll,206|17832|14730|82639|62564,55000000.0,187361754.0,94,2.3758,5.975,3147,7.886402441616344,8.418720693463996,0.09376953531985831,0.06408204954400833
58233,Johnny English Reborn,2011-09-15,2011,9,Crime|Action|Comedy,Crime,Rowan Atkinson|Gillian Anderson|Dominic West|Rosamund Pike|Daniel Kaluuya,10730|12214|17287|10882|206919,45000000.0,160078586.0,101,4.3169,6.242,3549,7.799252261509738,8.3503729899158,0.07293186080433424,0.05475032658144301
58244,Upside Down,2012-09-27,2012,9,Romance|Science Fiction|Drama|Fantasy,Romance,Kirsten Dunst|Jim Sturgess|Timothy Spall|James Kidnie|Holly Uloth,205|38941|9191|38565|85168,60000000.0,22187813.0,104,2.4745,6.3,2601,7.915208571605894,7.4831718157808185,0.10418837257762034,0.007587237136332283
484247,A Simple Favor,2018-09-13,2018,9,Thriller|Comedy|Mystery,Thriller,Anna Kendrick|Blake Lively|Henry Golding|Rupert Friend|Linda Cardellini,84223|59175|1807132|36669|1817,20000000.0,97644617.0,117,3.416,6.642,4549,7.399212484296173,8.08783079825862,0.02083767451552407,0.03339589654746045
25520,The House of Mirth,2000-10-13,2000,10,Drama|Romance,Drama,Gillian Anderson|Dan Aykroyd|Eleanor Bron|Terry Kinney|Anthony LaPaglia,12214|707|45453|11067|57829,10000000.0,5164404.0,135,1.2289,6.2,85,7.2619960525512575,6.9750162495952255,0.0,0.0017646824877503736
254904,The November Man,2014-08-27,2014,8,Crime|Action|Thriller,Crime,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehić,517|972356|18182|17200|1357023,15000000.0,32600000.0,108,7.1333,6.103,1584,7.299922197070555,7.6370485464970566,0.010418837257762034,0.011148540740020248
713704,Evil Dead Rise,2023-04-12,2023,4,Horror|Thriller,Horror,Lily Sullivan|Alyssa Sutherland|Morgan Davies|Gabrielle Echols|Nell Fisher,1186659|220620|144080|3128781|3128782,15000000.0,147156372.0,96,9.1263,6.911,3591,7.1902479973555415,8.181935822869105,0.010418837257762034,0.0503305128299394
25602,Ninja,2009-10-22,2009,10,Action|Crime|Drama|Thriller,Action,Scott Adkins|Tsuyoshi Ihara|Mika Hijii|Todd Jensen|Garrick Hagon,78110|33516|227615|58794|17356,10000000.0,36100000.0,83,2.9601,6.14,397,7.166601902982598,7.72410910947879,0.0,0.01234565356683635
615457,Nobody,2021-03-18,2021,3,Action|Thriller,Action,Bob Odenkirk|Aleksey Serebryakov|Connie Nielsen|Christopher Lloyd|Michael Ironside,59410|113332|935|1062|11086,16000000.0,57512470.0,91,10.7274,7.882,8203,7.269340172728603,7.824982222499597,0.012502604709314441,0.019669408564212065
58431,Pride and Prejudice and Zombies,2016-02-04,2016,2,Romance|Horror|Comedy|Thriller,Romance,Lily James|Sam Riley|Jack Huston|Bella Heathcote|Douglas Booth,1016168|32987|54738|234982|230680,28000000.0,16457494.0,108,2.7048,6.161,2285,7.564975994928299,7.334181668914468,0.03750781412794332,0.005627283314432848
418879,The Current War,2018-02-01,2018,2,Drama|History,Drama,Benedict Cumberbatch|Michael Shannon|Nicholas Hoult|Katherine Waterston|Tom Holland,71580|335|3292|77795|1136406,30000000.0,12217160.0,108,2.5358,6.695,1141,7.575303749125506,7.1851527584261055,0.04167534903104814,0.004176952394037296
287903,Krampus,2015-11-26,2015,11,Horror|Comedy|Fantasy,Horror,Adam Scott|Toni Collette|David Koechner|Allison Tolman|Conchata Ferrell,36801|3051|28638|1331652|1909,15000000.0,61800000.0,98,2.7912,6.2,2368,7.299372108134179,7.914269336653418,0.010418837257762034,0.02113588203802888
91314,Transformers: Age of Extinction,2014-06-25,2014,6,Science Fiction|Action|Adventure,Science Fiction,Mark Wahlberg|Peter Cullen|Stanley Tucci|Kelsey Grammer|Nicola Peltz Beckham,13240|19540|2283|7090|61186,210000000.0,1104054072.0,165,6.8101,5.957,8679,8.446050242078872,9.166821291123966,0.41675349031048137,0.37762037300731854
25793,Precious: Based on the Novel 'Push' by Sapphire,2009-11-06,2009,11,Drama,Drama,Gabourey Sidibe|Mo'Nique|Paula Patton|Mariah Carey|Sherri Shepherd,109560|60561|52851|66586|109561,10000000.0,47536959.0,110,4.4339,7.3,1760,7.166601902982598,7.843633303223194,0.0,0.016257462229313457
287947,Shazam!,2019-03-29,2019,3,Action|Comedy|Fantasy,Action,Zachary Levi|Mark Strong|Asher Angel|Jack Dylan Grazer|Adam Brody,69899|2983|1768966|1774679|11702,80000000.0,367799011.0,132,8.1805,6.979,10132,7.99338846429606,8.65590903468149,0.14586372160866848,0.12579740805549794
287948,The Transporter Refueled,2015-09-02,2015,9,Action|Thriller|Crime,Action,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatiana Pajković,1047649|56614|1381175|118200|1444141,25000000.0,72629670.0,95,2.8119,5.518,1587,7.521220866469646,7.9843949301120025,0.0312565117732861,0.024839978285796177
58574,Sherlock Holmes: A Game of Shadows,2011-11-22,2011,11,Adventure|Crime|Mystery|Action,Adventure,Robert Downey Jr.|Jude Law|Noomi Rapace|Jared Harris|Rachel McAdams,3223|9642|87722|15440|53714,125000000.0,334615000.0,129,4.7677,7.144,10874,8.242949763776236,8.670585155040971,0.2396332569285268,0.11444740656598175
353486,Jumanji: Welcome to the Jungle,2017-12-09,2017,12,Adventure|Comedy|Fantasy|Action,Adventure,Dwayne Johnson|Kevin Hart|Jack Black|Karen Gillan|Rhys Darby,18918|55638|70851|543261|82666,90000000.0,995339117.0,119,8.004,6.818,14385,8.06292840174663,9.1066569664534,0.16670139612419255,0.34043635383667986
353491,The Dark Tower,2017-08-03,2017,8,Fantasy|Action|Science Fiction,Fantasy,Idris Elba|Matthew McConaughey|Tom Taylor|Claudia Kim|Fran Kranz,17605|10297|1696753|1401531|51533,60000000.0,113231078.0,95,4.2897,5.79,5483,7.886837142690949,8.162651537446532,0.10418837257762034,0.03872696865825158
58595,Snow White and the Huntsman,2012-05-30,2012,5,Adventure|Fantasy|Drama,Adventure,Kristen Stewart|Chris Hemsworth|Charlize Theron|Sam Claflin|Ian McShane,37917|74568|6885|237455|6972,170000000.0,396600000.0,127,4.4993,5.987,8187,8.367506242911071,8.735410031546783,0.3334027922483851,0.13564827472889493
615656,Meg 2: The Trench,2023-08-02,2023,8,Action|Science Fiction|Horror,Action,Jason Statham|Wu Jing|Shuya Sophia Cai|Page Kennedy|Sergio Peris-Mencheta,976|78871|1704579|177214|78994,129000000.0,398500317.0,116,10.8933,6.378,3917,8.124746462285444,8.614585421949487,0.24796832673473643,0.13629824440195684
484641,Anna,2019-06-19,2019,6,Action|Adventure|Thriller,Action,Sasha Luss|Helen Mirren|Luke Evans|Cillian Murphy|Lera Abova,1411561|15735|114019|2037|2286738,34000000.0,31626978.0,119,6.7898,6.7,2956,7.621777394605758,7.59035617407053,0.050010418837257764,0.010815735849456175
451915,Beautiful Boy,2018-10-12,2018,10,Drama,Drama,Steve Carell|Timothée Chalamet|Maura Tierney|Amy Ryan|Christian Convery,4495|1190668|16307|39388|1721268,25000000.0,31749905.0,121,4.0968,7.5,2837,7.4961225076968026,7.599924928188106,0.0312565117732861,0.01085778084615961
353616,Pitch Perfect 3,2017-12-20,2017,12,Music|Comedy,Music,Anna Kendrick|Rebel Wilson|Brittany Snow|Hailee Steinfeld|Elizabeth Banks,84223|221581|29221|130640|9281,45000000.0,185400345.0,93,3.346,6.5,3444,7.761898406082649,8.376796431976583,0.07293186080433424,0.06341118443757046
550231,The Secret: Dare to Dream,2020-04-16,2020,4,Drama|Romance,Drama,Katie Holmes|Josh Lucas|Jerry O'Connell|Celia Weston|Sarah Hoffmeister,3897|6164|3035|1989|1921279,21000000.0,3215636.0,107,2.887,7.3,652,7.407284230005809,6.592331787291598,0.022921441967076475,0.001098141010810727
615777,Babylon,2022-12-22,2022,12,Drama|Comedy,Drama,Diego Calva|Margot Robbie|Brad Pitt|Jovan Adepo|Jean Smart,1413390|234352|287|1607522|5376,78000000.0,65267446.0,189,11.8552,7.362,3722,7.923701088042972,7.846303103436911,0.14169618670556366,0.022321860347426645
255343,Escobar: Paradise Lost,2014-10-11,2014,10,Thriller|Romance,Thriller,Benicio del Toro|Josh Hutcherson|Brady Corbet|Claudia Traisac|Carlos Bardem,1121|27972|55493|1261473|78882,17000000.0,3758328.0,120,2.977,6.262,809,7.354279874760337,6.69882562085237,0.014586372160866848,0.0012837591691565798
648579,The Unbearable Weight of Massive Talent,2022-04-20,2022,4,Action|Comedy|Crime,Action,Nicolas Cage|Pedro Pascal|Sharon Horgan|Ike Barinholtz|Alessandra Mastronardi,2963|1253360|21676|198150|145326,30000000.0,29116320.0,107,2.703,6.783,2436,7.5087277390367415,7.4957429714338435,0.04167534903104814,0.009957009879299471
25988,The Sleeping Dictionary,2003-01-31,2003,1,Drama|Romance,Drama,Jessica Alba|Brenda Blethyn|Hugh Dancy|Bob Hoskins|Christopher Ling Lee Ian,56731|4154|12791|382|134047,12000000.0,57524.0,109,1.9665,6.448,180,7.31239263017525,4.99306129681298,0.004167534903104814,1.7964901175911136e-05
615904,Marry Me,2022-02-09,2022,2,Romance|Comedy|Music,Romance,Jennifer Lopez|Owen Wilson|Maluma|John Bradley|Sarah Silverman,16866|887|2362790|1010135|7404,23000000.0,44000000.0,112,2.5628,6.626,1090,7.393334317993741,7.675059163250604,0.02708897687018129,0.015047708233078412
124459,The Incredible Burt Wonderstone,2013-03-14,2013,3,Comedy,Comedy,Steve Carell|Steve Buscemi|Olivia Wilde|Jim Carrey|James Gandolfini,4495|884|59315|206|4691,30000000.0,27437881.0,100,2.4956,5.719,1517,7.607794540922779,7.569023851304333,0.04167534903104814,0.009382929634748502
26171,Everybody's Fine,2009-12-04,2009,12,Drama,Drama,Robert De Niro|Drew Barrymore|Kate Beckinsale|Sam Rockwell|Melissa Leo,380|69597|3967|6807|6832,21000000.0,16443609.0,99,3.4595,6.8,1091,7.488821206171531,7.382599057528838,0.022921441967076475,0.005622534196832751
616037,Thor: Love and Thunder,2022-07-06,2022,7,Fantasy|Action|Comedy,Fantasy,Chris Hemsworth|Natalie Portman|Christian Bale|Tessa Thompson|Taika Waititi,74568|524|3894|62561|55934,250000000.0,760928081.0,119,12.0153,6.373,8476,8.429546491912289,8.912950094292706,0.5001041883725776,0.2602602229958652
157336,Interstellar,2014-11-05,2014,11,Adventure|Drama|Science Fiction,Adventure,Matthew McConaughey|Anne Hathaway|Michael Caine|Jessica Chastain|Casey Affleck,10297|1813|3895|83002|1893,165000000.0,746606706.0,169,62.1661,8.47,39367,8.341314892124318,8.996922834015436,0.32298395499062305,0.25536185107868137
157350,Divergent,2014-03-14,2014,3,Action|Adventure|Science Fiction,Action,Shailene Woodley|Theo James|Zoë Kravitz|Miles Teller|Jai Courtney,94185|587020|37153|996701|224181,85000000.0,288885818.0,140,11.7783,6.906,13381,8.053249871412762,8.584557169490319,0.1562825588664305,0.09880655218540803
